subject_id,item_id,lexicality,frequency,priming,rt,correct,log_rt
subj_17,item_210,nonword,NA,NA,604.0255895705054,1,6.403616563875951
subj_17,item_211,nonword,NA,NA,634.5639633757606,1,6.4529380911764
subj_17,item_212,nonword,NA,NA,681.8500690885693,1,6.524809793629011
subj_17,item_213,nonword,NA,NA,716.9888963028448,1,6.575060354151735
subj_17,item_214,nonword,NA,NA,572.8980701836007,1,6.3507078129040595
subj_17,item_216,nonword,NA,NA,599.6116559189214,1,6.396282205530695
subj_17,item_217,nonword,NA,NA,765.9482439598639,1,6.641114600825833
subj_17,item_218,nonword,NA,NA,739.1753411460484,1,6.605535160931836
subj_17,item_220,nonword,NA,NA,691.696624817662,1,6.5391474560480995
subj_17,item_221,nonword,NA,NA,688.6772931797908,1,6.534772791453592
subj_17,item_222,nonword,NA,NA,835.5784945488888,1,6.72812429281327
subj_17,item_223,nonword,NA,NA,614.7352608061528,1,6.421191704893711
subj_17,item_224,nonword,NA,NA,717.8903347947012,1,6.576316820327999
subj_17,item_225,nonword,NA,NA,652.2292441255377,1,6.480396101548895
subj_17,item_226,nonword,NA,NA,876.9201959282866,1,6.776415991570717
subj_17,item_227,nonword,NA,NA,649.6174214156385,1,6.476383607169564
subj_17,item_228,nonword,NA,NA,580.1283221846771,1,6.363249324215362
subj_17,item_229,nonword,NA,NA,673.180077815737,1,6.512012868616339
subj_17,item_230,nonword,NA,NA,612.1517334626772,1,6.416980182277211
subj_17,item_231,nonword,NA,NA,590.2596475577258,1,6.380562520699011
subj_17,item_232,nonword,NA,NA,591.8710078402407,1,6.383288718980304
subj_17,item_233,nonword,NA,NA,861.5800134718504,1,6.758767928581308
subj_17,item_234,nonword,NA,NA,776.5444246531881,1,6.654853852353633
subj_17,item_235,nonword,NA,NA,625.1900389059222,1,6.43805566576832
subj_17,item_236,nonword,NA,NA,665.6304807169006,1,6.500734682804775
subj_17,item_237,nonword,NA,NA,577.3580907659347,1,6.358462681923879
subj_17,item_238,nonword,NA,NA,542.7260033389106,1,6.296604594679012
subj_17,item_239,nonword,NA,NA,641.0018756878103,1,6.4630323831064205
subj_18,item_000,word,high,related,496.5184464934824,1,6.207620635853443
subj_18,item_001,word,high,related,401.1303271649212,1,5.994286379902561
subj_18,item_002,word,high,related,433.00008693588074,1,6.0707379287781755
subj_18,item_003,word,high,related,642.2306618155656,1,6.464947525479168
subj_18,item_004,word,high,related,637.5906761493952,1,6.457696504014935
subj_18,item_005,word,high,related,652.0073886091106,1,6.480055894085006
subj_18,item_006,word,high,related,653.7799128054749,1,6.482770770057763
subj_18,item_007,word,high,related,869.7861730219834,1,6.768247403304582
subj_18,item_008,word,high,related,389.93513050373525,1,5.965980393247279
subj_18,item_009,word,high,related,505.6497211058999,1,6.225844178792405
subj_18,item_010,word,high,related,498.60657807551536,1,6.2118173640941166
subj_18,item_011,word,high,related,579.6309615963536,1,6.36239162792309
subj_18,item_012,word,high,related,669.9023929283583,1,6.50713201957585
subj_18,item_013,word,high,related,675.177641433013,1,6.5149758287420765
subj_18,item_014,word,high,related,584.9965621064225,1,6.37160597047343
subj_18,item_015,word,high,related,503.0849534698684,1,6.220759049417092
subj_18,item_016,word,high,related,556.4648544736617,1,6.32160401413665
subj_18,item_017,word,high,related,445.19800011617235,1,6.098519127289261
subj_18,item_018,word,high,related,380.7019167691326,1,5.942016698230341
subj_18,item_019,word,high,related,559.6358629158024,1,6.327286327435149
subj_18,item_020,word,high,related,763.2983916323533,1,6.637649031678339
subj_18,item_021,word,high,related,482.9772041127768,1,6.1799694560849066
subj_18,item_022,word,high,related,389.96869970938474,1,5.96606647874749
subj_18,item_023,word,high,related,476.41032425264723,1,6.166279508641469
subj_18,item_024,word,high,related,837.332615666208,1,6.730221381833077
subj_18,item_025,word,high,related,420.6422178008672,1,6.041782633411726
subj_18,item_026,word,high,related,460.9359086786925,1,6.133259006604189
subj_18,item_027,word,high,related,427.6733611335451,1,6.058359729293941
subj_18,item_028,word,high,related,481.8426628051434,1,6.177617635046659
subj_18,item_029,word,high,related,534.0421616696932,1,6.280474790281085
subj_18,item_030,word,high,related,468.29040844030357,1,6.149088634323335
subj_18,item_031,word,high,related,480.82485351341836,1,6.175503073884634
subj_18,item_032,word,high,related,407.10020844061376,1,6.0090593675221005
subj_18,item_033,word,high,related,502.71989264844456,1,6.220033141525788
subj_18,item_034,word,high,related,490.44561508668147,1,6.195314396378414
subj_18,item_035,word,high,related,618.639299938079,1,6.427522388685758
subj_18,item_036,word,high,related,520.0784832929284,1,6.253979729596253
subj_18,item_037,word,high,related,514.8292924531028,1,6.243835374750244
subj_18,item_038,word,high,related,510.4051572852268,1,6.235204836378486
subj_18,item_039,word,high,related,539.4231448233593,1,6.2905003182451535
subj_18,item_040,word,high,unrelated,581.7631824423332,1,6.366063461903894
subj_18,item_041,word,high,unrelated,470.8303906436624,1,6.154497924372592
subj_18,item_042,word,high,unrelated,521.515207247149,1,6.256738434604638
subj_18,item_043,word,high,unrelated,560.6922568391232,1,6.329172193223539
subj_18,item_044,word,high,unrelated,738.0246779405045,1,6.603977262985176
subj_18,item_045,word,high,unrelated,498.2838994111115,1,6.211169993730049
subj_18,item_046,word,high,unrelated,583.4235209741577,1,6.36891337368323
subj_18,item_047,word,high,unrelated,730.4558120129595,1,6.593668739303607
subj_18,item_048,word,high,unrelated,625.018984479437,1,6.437782024442185
subj_18,item_049,word,high,unrelated,570.1085583901227,1,6.3458267960106705
subj_18,item_050,word,high,unrelated,703.0172873609483,1,6.555381482348924
subj_18,item_051,word,high,unrelated,706.9793538674633,1,6.561001463019626
subj_18,item_052,word,high,unrelated,508.34665713013084,1,6.231163610777705
subj_18,item_053,word,high,unrelated,439.29013106901414,1,6.0851600856008075
subj_18,item_054,word,high,unrelated,517.0399321899262,1,6.248120109804094
subj_18,item_056,word,high,unrelated,591.7428272753955,1,6.383072127113019
subj_18,item_057,word,high,unrelated,527.0093349867178,1,6.267218261831763
subj_18,item_058,word,high,unrelated,455.66846878103695,1,6.121765502944223
subj_18,item_059,word,high,unrelated,474.91414759083773,1,6.163134045784827
subj_18,item_060,word,high,unrelated,525.9964144259411,1,6.265294396033756
subj_18,item_061,word,high,unrelated,551.7398696941355,1,6.313076684649554
subj_18,item_062,word,high,unrelated,451.01160306079714,1,6.111493066579267
subj_18,item_063,word,high,unrelated,826.8988218685329,1,6.717682343970222
subj_18,item_064,word,high,unrelated,646.2176450456358,1,6.471136358875904
subj_18,item_065,word,high,unrelated,612.2502186118719,1,6.417141052895295
subj_18,item_066,word,high,unrelated,541.5339169926826,1,6.294405699738418
subj_18,item_067,word,high,unrelated,373.9889299161887,1,5.924226197821892
subj_18,item_068,word,high,unrelated,517.9916131988731,1,6.249959051392645
subj_18,item_069,word,high,unrelated,734.270415479956,1,6.598877374227371
subj_18,item_070,word,high,unrelated,408.16324464111943,1,6.011667203796243
subj_18,item_071,word,high,unrelated,485.6351738565853,1,6.185457670928893
subj_18,item_072,word,high,unrelated,617.3774027792864,1,6.4254805107815995
subj_18,item_073,word,high,unrelated,507.1230687922357,1,6.228753713369961
subj_18,item_074,word,high,unrelated,507.01713770566295,1,6.2285448052006975
subj_18,item_075,word,high,unrelated,603.3814092670427,1,6.402549516285197
subj_18,item_076,word,high,unrelated,614.16927109358,1,6.420270575972952
subj_18,item_077,word,high,unrelated,653.6403929530538,1,6.482557342359974
subj_18,item_078,word,high,unrelated,485.823929122434,1,6.185846272502846
subj_18,item_079,word,high,unrelated,703.1837214790536,1,6.555618196898034
subj_18,item_080,word,low,related,809.0013439699206,1,6.69580057833019
subj_18,item_081,word,low,related,521.0373361757064,1,6.255821701711079
subj_18,item_082,word,low,related,635.2851897365238,1,6.454074015764839
subj_18,item_083,word,low,related,789.0834836763921,1,6.670872124724228
subj_18,item_084,word,low,related,575.5121122255697,1,6.355260274379334
subj_18,item_085,word,low,related,545.7985889802543,1,6.302250023038677
subj_18,item_086,word,low,related,428.138814144456,1,6.059447475110721
subj_18,item_087,word,low,related,494.715611260657,1,6.203983074761537
subj_18,item_088,word,low,related,524.3026621125399,1,6.262069117026097
subj_18,item_089,word,low,related,559.2679308409964,1,6.326628662155756
subj_18,item_090,word,low,related,609.8607917761077,1,6.413230720920344
subj_18,item_092,word,low,related,499.937259021228,1,6.214482608591128
subj_18,item_093,word,low,related,919.5135585680935,1,6.823844789523582
subj_18,item_094,word,low,related,555.4555120879163,1,6.319788519622234
subj_18,item_096,word,low,related,546.7636183062903,1,6.30401656698567
subj_18,item_097,word,low,related,561.0992342992513,1,6.329897778113777
subj_18,item_098,word,low,related,770.8196878576239,1,6.647454478323026
subj_18,item_099,word,low,related,634.5465772276732,1,6.452910692226455
subj_18,item_100,word,low,related,441.4794841756291,1,6.0901315505059515
subj_18,item_103,word,low,related,659.5038675611652,1,6.4914878365240485
subj_18,item_104,word,low,related,556.4676581835535,1,6.32160905255517
subj_18,item_105,word,low,related,554.1144927141879,1,6.317371330943977
subj_18,item_106,word,low,related,725.0721290905892,1,6.586271138306845
subj_18,item_107,word,low,related,545.2658078755039,1,6.301273396638561
subj_18,item_108,word,low,related,597.777837043333,1,6.393219174962728
subj_18,item_109,word,low,related,906.1466506885245,1,6.809201159046199
subj_18,item_110,word,low,related,605.9203351220577,1,6.406748517233042
subj_18,item_111,word,low,related,552.1926246100288,1,6.3138969430324074
subj_18,item_112,word,low,related,691.0492626180272,1,6.5382111130037055
subj_18,item_113,word,low,related,445.5012333974084,1,6.09920001547585
subj_18,item_114,word,low,related,608.8281435934589,1,6.41153603345774
subj_18,item_115,word,low,related,492.3949235113563,1,6.199281084572662
subj_18,item_116,word,low,related,678.1853785264612,1,6.519420670223601
subj_18,item_117,word,low,related,649.777715841226,1,6.4766303287738
subj_18,item_118,word,low,related,529.4362827265668,1,6.27181282300663
subj_18,item_119,word,low,related,458.09171476275225,1,6.12706941464041
subj_18,item_120,word,low,unrelated,686.604759152712,1,6.531758812477449
subj_18,item_121,word,low,unrelated,618.4625537982113,1,6.427236646423653
subj_18,item_122,word,low,unrelated,732.7231709613621,1,6.596767964743084
subj_18,item_123,word,low,unrelated,586.9517370566562,1,6.374942596782893
subj_18,item_124,word,low,unrelated,582.5892319364402,1,6.367482361581509
subj_18,item_125,word,low,unrelated,661.9339352441668,1,6.49516575525341
subj_18,item_126,word,low,unrelated,596.1390593355386,1,6.390473960883013
subj_18,item_127,word,low,unrelated,585.7625002226733,1,6.3729144177025345
subj_18,item_128,word,low,unrelated,460.03281041037144,1,6.131297813918561
subj_18,item_129,word,low,unrelated,601.6725249082524,1,6.399713318741086
subj_18,item_131,word,low,unrelated,518.3391490553678,1,6.250629755924791
subj_18,item_132,word,low,unrelated,615.1229700424003,1,6.421822199107379
subj_18,item_133,word,low,unrelated,550.8025799407766,1,6.311376450831868
subj_18,item_134,word,low,unrelated,623.9432117167473,1,6.436059357363865
subj_18,item_135,word,low,unrelated,765.8514199584263,1,6.640988182203545
subj_18,item_136,word,low,unrelated,623.0283726747141,1,6.434592059764435
subj_18,item_137,word,low,unrelated,852.4240739973337,1,6.748084142431623
subj_18,item_138,word,low,unrelated,617.7736216767377,1,6.426122082384095
subj_18,item_139,word,low,unrelated,525.6789634650058,1,6.264690690789247
subj_18,item_141,word,low,unrelated,653.2398969408484,1,6.481944438442393
subj_18,item_142,word,low,unrelated,471.0084173389834,1,6.154875965064762
subj_18,item_143,word,low,unrelated,574.5267118081308,1,6.353546591957492
subj_18,item_145,word,low,unrelated,616.8098735176353,1,6.424560829769565
subj_18,item_146,word,low,unrelated,735.1946877339212,1,6.600135345408628
subj_18,item_147,word,low,unrelated,685.0504526172141,1,6.5294924890057295
subj_18,item_148,word,low,unrelated,771.2087296941025,1,6.647959062856365
subj_18,item_150,word,low,unrelated,587.6965509326337,1,6.3762107448462935
subj_18,item_151,word,low,unrelated,790.8355024536534,1,6.673089984640857
subj_18,item_152,word,low,unrelated,798.9688679468504,1,6.683321981236016
subj_18,item_153,word,low,unrelated,418.8313772466898,1,6.037468397982362
subj_18,item_154,word,low,unrelated,558.142663206782,1,6.324614598532964
subj_18,item_155,word,low,unrelated,693.9628607926409,1,6.542418444366831
subj_18,item_156,word,low,unrelated,691.7669445126706,1,6.539249113506421
subj_18,item_157,word,low,unrelated,650.8609056909446,1,6.478295956846367
subj_18,item_158,word,low,unrelated,605.4974878044065,1,6.406050414024023
subj_18,item_159,word,low,unrelated,646.6389444406116,1,6.47178809304861
subj_18,item_160,nonword,NA,NA,623.2687821578405,1,6.434977857782469
subj_18,item_161,nonword,NA,NA,763.0204223424017,1,6.637284796774753
subj_18,item_162,nonword,NA,NA,667.9470785407348,1,6.504208946656864
subj_18,item_163,nonword,NA,NA,589.6954854556093,1,6.37960627731429
subj_18,item_164,nonword,NA,NA,575.1699243882006,1,6.354665517814848
subj_18,item_165,nonword,NA,NA,567.0626506436793,1,6.34046979258603
subj_18,item_166,nonword,NA,NA,567.9541740047655,1,6.342040735897305
subj_18,item_167,nonword,NA,NA,669.9351252431438,1,6.507180879701571
subj_18,item_168,nonword,NA,NA,670.5776974787843,1,6.508139575916877
subj_18,item_170,nonword,NA,NA,704.2147618243881,1,6.557083369046524
subj_18,item_171,nonword,NA,NA,534.2752689450958,1,6.280911191059396
subj_18,item_172,nonword,NA,NA,548.2320418753204,1,6.306698631404156
subj_18,item_173,nonword,NA,NA,617.1630850589589,1,6.425133308361604
subj_18,item_174,nonword,NA,NA,600.608372702334,1,6.397943096015388
subj_18,item_175,nonword,NA,NA,567.868241206267,1,6.341889422104741
subj_18,item_176,nonword,NA,NA,516.9407655857044,1,6.247928294609209
subj_18,item_177,nonword,NA,NA,527.0626251673858,1,6.267319374815939
subj_18,item_178,nonword,NA,NA,903.1486901694323,1,6.805887202286237
subj_18,item_179,nonword,NA,NA,612.8068327301393,1,6.418049768380766
subj_18,item_181,nonword,NA,NA,721.5487841446592,1,6.5813999908202545
subj_18,item_182,nonword,NA,NA,852.1522384404805,1,6.747765194482887
subj_18,item_183,nonword,NA,NA,618.9075339794205,1,6.427955881848506
subj_18,item_184,nonword,NA,NA,879.6319125453124,1,6.779503538769761
subj_18,item_185,nonword,NA,NA,696.6782700642466,1,6.546323711746656
subj_18,item_186,nonword,NA,NA,705.1561628580382,1,6.5584192858831365
subj_18,item_187,nonword,NA,NA,489.21234437435595,1,6.192796637293416
subj_18,item_188,nonword,NA,NA,520.0284623716817,1,6.253883545407707
subj_18,item_190,nonword,NA,NA,733.8411884809482,1,6.598292640736974
subj_18,item_191,nonword,NA,NA,562.2004261699609,1,6.331858416511918
subj_18,item_192,nonword,NA,NA,609.2376249001147,1,6.412208380276233
subj_18,item_193,nonword,NA,NA,729.2482089530534,1,6.592014152732546
subj_18,item_194,nonword,NA,NA,617.6407014457659,1,6.425906899139095
subj_18,item_195,nonword,NA,NA,587.4852622590251,1,6.375851160187114
subj_18,item_196,nonword,NA,NA,718.9930270629148,1,6.57785165956959
subj_18,item_197,nonword,NA,NA,673.7317555221616,1,6.512832042854207
subj_18,item_198,nonword,NA,NA,638.9034112744469,1,6.459753286887277
subj_18,item_200,nonword,NA,NA,566.6067957437548,1,6.339665581224516
subj_18,item_201,nonword,NA,NA,675.3873809971308,1,6.515286424029709
subj_18,item_202,nonword,NA,NA,698.547627542251,1,6.549003361830262
subj_18,item_203,nonword,NA,NA,537.0910919122574,1,6.286167711244655
subj_18,item_204,nonword,NA,NA,512.6807772148674,1,6.239653384844845
subj_18,item_206,nonword,NA,NA,630.1239804177318,1,6.4459165943379775
subj_18,item_207,nonword,NA,NA,579.9360948545408,1,6.362917916184787
subj_18,item_209,nonword,NA,NA,625.3527349342129,1,6.438315866430963
subj_18,item_210,nonword,NA,NA,677.8301472441957,1,6.518896736266149
subj_18,item_213,nonword,NA,NA,533.4433512107067,1,6.279352881806318
subj_18,item_214,nonword,NA,NA,565.3166229725788,1,6.337385968825734
subj_18,item_215,nonword,NA,NA,553.1501348104692,1,6.315629456195017
subj_18,item_216,nonword,NA,NA,731.7115031778565,1,6.595386314933357
subj_18,item_217,nonword,NA,NA,530.311317652623,1,6.273464225896533
subj_18,item_218,nonword,NA,NA,666.3484581036453,1,6.501812744079404
subj_18,item_219,nonword,NA,NA,678.0989122548295,1,6.519293165581194
subj_18,item_220,nonword,NA,NA,584.8164638090518,1,6.371298060927539
subj_18,item_221,nonword,NA,NA,575.3676620926394,1,6.355009248795407
subj_18,item_222,nonword,NA,NA,813.9736122491715,1,6.701927948092775
subj_18,item_223,nonword,NA,NA,873.729059041106,1,6.77277032649813
subj_18,item_224,nonword,NA,NA,598.1239814804635,1,6.39379805935179
subj_18,item_225,nonword,NA,NA,610.8030609523868,1,6.414774584714348
subj_18,item_227,nonword,NA,NA,614.6916845350536,1,6.421120816141382
subj_18,item_228,nonword,NA,NA,628.0444371959503,1,6.442610923831
subj_18,item_230,nonword,NA,NA,707.3745619290952,1,6.56156031617159
subj_18,item_231,nonword,NA,NA,618.4746447946953,1,6.42725619631915
subj_18,item_232,nonword,NA,NA,580.0843687123224,1,6.363173556258813
subj_18,item_233,nonword,NA,NA,621.1601410497173,1,6.4315889247756575
subj_18,item_234,nonword,NA,NA,543.383549485197,1,6.297815423227408
subj_18,item_235,nonword,NA,NA,591.600065989207,1,6.382830842380261
subj_18,item_236,nonword,NA,NA,665.5582662068299,1,6.500626186529835
subj_18,item_237,nonword,NA,NA,570.2199481327644,1,6.346022160315533
subj_18,item_238,nonword,NA,NA,831.7209338835971,1,6.723496968551387
subj_18,item_239,nonword,NA,NA,680.369755606866,1,6.522636408632598
subj_19,item_000,word,high,related,829.423807916945,1,6.720731252388178
subj_19,item_001,word,high,related,606.821123218502,1,6.408234057709795
subj_19,item_002,word,high,related,567.7883613969124,1,6.3417487461128905
subj_19,item_003,word,high,related,896.379414252051,1,6.798363776750146
subj_19,item_004,word,high,related,514.3990401971091,1,6.242999307052908
subj_19,item_005,word,high,related,505.44342953527905,1,6.225436122277825
subj_19,item_006,word,high,related,840.8448576051968,1,6.734407169239999
subj_19,item_007,word,high,related,617.138850372135,1,6.425094039709208
subj_19,item_008,word,high,related,544.9986999078383,1,6.300783409170194
subj_19,item_010,word,high,related,443.49428683694725,1,6.094684919675561
subj_19,item_011,word,high,related,645.9549969190593,1,6.470729837143955
subj_19,item_012,word,high,related,560.5261999789927,1,6.328875985360861
subj_19,item_013,word,high,related,635.4052878817056,1,6.454263043931265
subj_19,item_014,word,high,related,526.5532036376192,1,6.266352378012103
subj_19,item_015,word,high,related,584.2919401219126,1,6.370400755390141
subj_19,item_016,word,high,related,617.6520106548701,1,6.425925209308002
subj_19,item_017,word,high,related,571.9917290677635,1,6.349124531603514
subj_19,item_018,word,high,related,493.6397273329337,1,6.201805954224676
subj_19,item_019,word,high,related,637.79923350836,1,6.458023552800949
subj_19,item_020,word,high,related,505.34060540776045,1,6.225232668079266
subj_19,item_021,word,high,related,438.3650070889021,1,6.08305191285157
subj_19,item_022,word,high,related,607.3240947829531,1,6.409062577372461
subj_19,item_023,word,high,related,687.0770094275749,1,6.5324463811767925
subj_19,item_024,word,high,related,631.3549756081338,1,6.447868264756674
subj_19,item_025,word,high,related,653.934348421659,1,6.483006961741958
subj_19,item_026,word,high,related,537.6946275152462,1,6.287290792163049
subj_19,item_027,word,high,related,604.5462798872483,1,6.404478226077624
subj_19,item_028,word,high,related,533.3292919724156,1,6.279139041979333
subj_19,item_029,word,high,related,528.9499674809142,1,6.270893847954219
subj_19,item_030,word,high,related,507.53571607591715,1,6.229567084943903
subj_19,item_031,word,high,related,580.5399914779158,1,6.3639586901998655
subj_19,item_032,word,high,related,479.2399228457123,1,6.1722013547786805
subj_19,item_033,word,high,related,495.3252752247893,1,6.205214668425026
subj_19,item_034,word,high,related,475.49437734324374,1,6.164355057190493
subj_19,item_035,word,high,related,591.4324430940768,1,6.382547464036953
subj_19,item_036,word,high,related,580.8382830199694,1,6.364472375628916
subj_19,item_037,word,high,related,482.8749823933181,1,6.17975778452425
subj_19,item_038,word,high,related,799.2047222682359,1,6.683617136060926
subj_19,item_039,word,high,related,610.1697636350028,1,6.413737219489794
subj_19,item_040,word,high,unrelated,541.9903444561714,1,6.295248186624453
subj_19,item_041,word,high,unrelated,504.7555427988947,1,6.224074238408323
subj_19,item_043,word,high,unrelated,859.5976268560883,1,6.756464404010808
subj_19,item_044,word,high,unrelated,640.6201170916329,1,6.4624366401968585
subj_19,item_045,word,high,unrelated,547.8124703842057,1,6.305933021053634
subj_19,item_046,word,high,unrelated,567.6097423943957,1,6.341434109328851
subj_19,item_047,word,high,unrelated,565.2096830986276,1,6.337196782826795
subj_19,item_048,word,high,unrelated,487.2592512186095,1,6.188796324802829
subj_19,item_049,word,high,unrelated,797.4948686236543,1,6.681475400310593
subj_19,item_051,word,high,unrelated,599.207583698143,1,6.395608088494987
subj_19,item_052,word,high,unrelated,457.8977233024033,1,6.126645847609639
subj_19,item_053,word,high,unrelated,701.5788742666615,1,6.553333329810252
subj_19,item_054,word,high,unrelated,706.4569303813427,1,6.5602622383149365
subj_19,item_055,word,high,unrelated,550.1584771419633,1,6.3102063769802
subj_19,item_057,word,high,unrelated,540.8358727182624,1,6.293115855217933
subj_19,item_058,word,high,unrelated,644.761676444213,1,6.468880754631146
subj_19,item_059,word,high,unrelated,609.473594841719,1,6.412595625327777
subj_19,item_060,word,high,unrelated,547.980272591485,1,6.306239287379391
subj_19,item_061,word,high,unrelated,767.0245598995684,1,6.642518821584158
subj_19,item_062,word,high,unrelated,537.9527969216788,1,6.287770818248782
subj_19,item_063,word,high,unrelated,691.9890639968795,1,6.539570152020076
subj_19,item_064,word,high,unrelated,753.5100208757984,1,6.624742317083358
subj_19,item_065,word,high,unrelated,379.8340327921304,1,5.93973440150465
subj_19,item_067,word,high,unrelated,566.5666157166306,1,6.339594665287494
subj_19,item_068,word,high,unrelated,681.2991391024773,1,6.524001474168781
subj_19,item_069,word,high,unrelated,490.4699554008796,1,6.195364024124033
subj_19,item_070,word,high,unrelated,486.5216531881132,1,6.18728140873039
subj_19,item_071,word,high,unrelated,505.4269427615943,1,6.225403503310769
subj_19,item_072,word,high,unrelated,804.3605998198168,1,6.690047675868237
subj_19,item_073,word,high,unrelated,536.7250206936675,1,6.285485897611066
subj_19,item_075,word,high,unrelated,482.7569489423704,1,6.179513315699836
subj_19,item_076,word,high,unrelated,490.29446490595257,1,6.195006159394917
subj_19,item_077,word,high,unrelated,604.324694959751,1,6.4041116279301145
subj_19,item_078,word,high,unrelated,492.1521678581781,1,6.198787952938379
subj_19,item_079,word,high,unrelated,520.3299554153032,1,6.254463139991471
subj_19,item_080,word,low,related,666.6574698772553,1,6.502276375594701
subj_19,item_081,word,low,related,738.9966436591977,1,6.605293379204732
subj_19,item_082,word,low,related,572.8593086404843,1,6.35064015190733
subj_19,item_083,word,low,related,654.7040154261537,1,6.484183248658959
subj_19,item_084,word,low,related,542.0683886879293,1,6.295392171870836
subj_19,item_085,word,low,related,645.7668302562241,1,6.470438494750868
subj_19,item_086,word,low,related,644.811065214655,1,6.4689573517378784
subj_19,item_087,word,low,related,763.1938542439777,1,6.6375120674863215
subj_19,item_088,word,low,related,673.8082046204407,1,6.512945507538924
subj_19,item_089,word,low,related,631.0896238780424,1,6.447447887127261
subj_19,item_090,word,low,related,589.7906007109558,1,6.37976755985364
subj_19,item_091,word,low,related,595.4611503573742,1,6.3893361479726325
subj_19,item_092,word,low,related,518.2929968304921,1,6.250540713297492
subj_19,item_093,word,low,related,656.1641503001315,1,6.4864109867580595
subj_19,item_094,word,low,related,767.8746104024533,1,6.643626452112911
subj_19,item_096,word,low,related,660.5288528273836,1,6.493040806320001
subj_19,item_097,word,low,related,651.6936987699585,1,6.4795746643794505
subj_19,item_099,word,low,related,654.7559519619206,1,6.484262573780899
subj_19,item_100,word,low,related,486.8622277493321,1,6.187981183160162
subj_19,item_101,word,low,related,568.8622385909606,1,6.343638293373188
subj_19,item_102,word,low,related,651.2616640493787,1,6.478911503155756
subj_19,item_103,word,low,related,581.1321670505525,1,6.364978212996522
subj_19,item_104,word,low,related,696.8875560326348,1,6.546624072111474
subj_19,item_105,word,low,related,514.3600364718011,1,6.2429234803093845
subj_19,item_106,word,low,related,650.5962282422703,1,6.47788921666965
subj_19,item_107,word,low,related,743.3286121013427,1,6.611138224332713
subj_19,item_108,word,low,related,622.4165660182366,1,6.433609588863181
subj_19,item_109,word,low,related,862.8374831630276,1,6.760226357200269
subj_19,item_110,word,low,related,551.5659256768383,1,6.312761370401286
subj_19,item_111,word,low,related,577.8145780196423,1,6.359253017931308
subj_19,item_112,word,low,related,622.0237094740787,1,6.432978210138231
subj_19,item_113,word,low,related,637.1487518735219,1,6.457003147735428
subj_19,item_115,word,low,related,603.5355429017125,1,6.402804933420951
subj_19,item_116,word,low,related,601.4944961274588,1,6.399417385127581
subj_19,item_117,word,low,related,604.0490060561077,1,6.403655330497963
subj_19,item_118,word,low,related,822.8049663261772,1,6.712719193645586
subj_19,item_119,word,low,related,539.7693395593599,1,6.291141899340066
subj_19,item_120,word,low,unrelated,862.6243431424685,1,6.759979304476883
subj_19,item_121,word,low,unrelated,700.0113372135678,1,6.551096530931633
subj_19,item_122,word,low,unrelated,602.7668886675882,1,6.401530536026005
subj_19,item_123,word,low,unrelated,600.7208398042746,1,6.398130333786847
subj_19,item_124,word,low,unrelated,583.3973933078996,1,6.36886858931925
subj_19,item_125,word,low,unrelated,625.1124196456119,1,6.437931504994454
subj_19,item_126,word,low,unrelated,618.1032502687096,1,6.426655515134996
subj_19,item_127,word,low,unrelated,720.8239106628921,1,6.580394878139735
subj_19,item_128,word,low,unrelated,765.9410808850168,1,6.6411052488775795
subj_19,item_129,word,low,unrelated,610.5045605592227,1,6.414285763726334
subj_19,item_130,word,low,unrelated,752.4864416605808,1,6.623382978733907
subj_19,item_131,word,low,unrelated,590.7001253589144,1,6.381308486534116
subj_19,item_132,word,low,unrelated,701.1649937867583,1,6.552743228507599
subj_19,item_133,word,low,unrelated,579.6585459743083,1,6.362439216343032
subj_19,item_134,word,low,unrelated,616.6374645237637,1,6.424281273456656
subj_19,item_135,word,low,unrelated,778.2482378970385,1,6.657045545132888
subj_19,item_136,word,low,unrelated,666.1862470434953,1,6.501569281661014
subj_19,item_137,word,low,unrelated,639.0698051620752,1,6.460013689666347
subj_19,item_138,word,low,unrelated,537.3300664979704,1,6.2866125546615645
subj_19,item_139,word,low,unrelated,695.8575469391108,1,6.545144965447792
subj_19,item_141,word,low,unrelated,647.6621013334347,1,6.47336911179118
subj_19,item_142,word,low,unrelated,641.9959247510462,1,6.464581955930011
subj_19,item_143,word,low,unrelated,646.0294576771464,1,6.47084510286237
subj_19,item_144,word,low,unrelated,623.9926481307435,1,6.436138586458264
subj_19,item_145,word,low,unrelated,703.0842130442069,1,6.555476675595344
subj_19,item_146,word,low,unrelated,602.9808422862733,1,6.4018854255529565
subj_19,item_147,word,low,unrelated,663.7984617568897,1,6.497978581954008
subj_19,item_148,word,low,unrelated,624.7486312447704,1,6.437349378827941
subj_19,item_149,word,low,unrelated,535.9991953795308,1,6.284132659912084
subj_19,item_150,word,low,unrelated,578.1615143111525,1,6.359853266161749
subj_19,item_151,word,low,unrelated,565.0444666575477,1,6.336904430098354
subj_19,item_152,word,low,unrelated,829.302238150607,1,6.720584670296645
subj_19,item_153,word,low,unrelated,585.799559364222,1,6.3729776821984405
subj_19,item_154,word,low,unrelated,679.166505917919,1,6.520866319761607
subj_19,item_155,word,low,unrelated,590.0354681505307,1,6.380182650602275
subj_19,item_156,word,low,unrelated,722.7537542710875,1,6.583068575308544
subj_19,item_157,word,low,unrelated,655.4834061537435,1,6.485372988091177
